,Dataset,Model,VoiceType,TrialType,Layer,Iteration,Accuracy,Plot
9076,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,6,0.47058823529411764,BERT EventsAdapt normal-aar
9077,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,7,0.5036764705882353,BERT EventsAdapt normal-aar
9078,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,8,0.5110294117647058,BERT EventsAdapt normal-aar
9079,EventsAdapt,bert-large-cased,active-active,normal-AAR,19,9,0.5110294117647058,BERT EventsAdapt normal-aar
9080,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,0,0.5294117647058824,BERT EventsAdapt normal-aar
9081,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,1,0.4963235294117647,BERT EventsAdapt normal-aar
9082,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,2,0.49264705882352944,BERT EventsAdapt normal-aar
9083,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,3,0.5,BERT EventsAdapt normal-aar
9084,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,4,0.5036764705882353,BERT EventsAdapt normal-aar
9085,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,5,0.5257352941176471,BERT EventsAdapt normal-aar
9086,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,6,0.5220588235294118,BERT EventsAdapt normal-aar
9087,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,7,0.5,BERT EventsAdapt normal-aar
9088,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,8,0.45955882352941174,BERT EventsAdapt normal-aar
9089,EventsAdapt,bert-large-cased,active-active,normal-AAR,20,9,0.5036764705882353,BERT EventsAdapt normal-aar
9090,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,0,0.4852941176470588,BERT EventsAdapt normal-aar
9091,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,1,0.5036764705882353,BERT EventsAdapt normal-aar
9092,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,2,0.4963235294117647,BERT EventsAdapt normal-aar
9093,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,3,0.5147058823529411,BERT EventsAdapt normal-aar
9094,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,4,0.48161764705882354,BERT EventsAdapt normal-aar
9095,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,5,0.5404411764705882,BERT EventsAdapt normal-aar
9096,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,6,0.5147058823529411,BERT EventsAdapt normal-aar
9097,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,7,0.48161764705882354,BERT EventsAdapt normal-aar
9098,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,8,0.47794117647058826,BERT EventsAdapt normal-aar
9099,EventsAdapt,bert-large-cased,active-active,normal-AAR,21,9,0.4889705882352941,BERT EventsAdapt normal-aar
9100,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,0,0.4852941176470588,BERT EventsAdapt normal-aar
9101,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,1,0.47058823529411764,BERT EventsAdapt normal-aar
9102,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,2,0.4852941176470588,BERT EventsAdapt normal-aar
9103,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,3,0.5,BERT EventsAdapt normal-aar
9104,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,4,0.4522058823529412,BERT EventsAdapt normal-aar
9105,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,5,0.48161764705882354,BERT EventsAdapt normal-aar
9106,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,6,0.49264705882352944,BERT EventsAdapt normal-aar
9107,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,7,0.47058823529411764,BERT EventsAdapt normal-aar
9108,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,8,0.4963235294117647,BERT EventsAdapt normal-aar
9109,EventsAdapt,bert-large-cased,active-active,normal-AAR,22,9,0.5220588235294118,BERT EventsAdapt normal-aar
9110,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,0,0.5073529411764706,BERT EventsAdapt normal-aar
9111,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,1,0.48161764705882354,BERT EventsAdapt normal-aar
9112,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,2,0.4889705882352941,BERT EventsAdapt normal-aar
9113,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,3,0.4852941176470588,BERT EventsAdapt normal-aar
9114,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,4,0.49264705882352944,BERT EventsAdapt normal-aar
9115,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,5,0.4852941176470588,BERT EventsAdapt normal-aar
9116,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,6,0.45955882352941174,BERT EventsAdapt normal-aar
9117,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,7,0.49264705882352944,BERT EventsAdapt normal-aar
9118,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,8,0.49264705882352944,BERT EventsAdapt normal-aar
9119,EventsAdapt,bert-large-cased,active-active,normal-AAR,23,9,0.49264705882352944,BERT EventsAdapt normal-aar
9120,EventsAdapt,gpt2-xl,normal,normal,0,0,0.34615384615384615,gpt2 EventsAdapt
9121,EventsAdapt,gpt2-xl,normal,normal,0,1,0.3173076923076923,gpt2 EventsAdapt
9122,EventsAdapt,gpt2-xl,normal,normal,0,2,0.28846153846153844,gpt2 EventsAdapt
9123,EventsAdapt,gpt2-xl,normal,normal,0,3,0.3173076923076923,gpt2 EventsAdapt
9124,EventsAdapt,gpt2-xl,normal,normal,0,4,0.28846153846153844,gpt2 EventsAdapt
9125,EventsAdapt,gpt2-xl,normal,normal,0,5,0.23076923076923078,gpt2 EventsAdapt
9126,EventsAdapt,gpt2-xl,normal,normal,0,6,0.2692307692307692,gpt2 EventsAdapt
9127,EventsAdapt,gpt2-xl,normal,normal,0,7,0.33653846153846156,gpt2 EventsAdapt
9128,EventsAdapt,gpt2-xl,normal,normal,0,8,0.3269230769230769,gpt2 EventsAdapt
9129,EventsAdapt,gpt2-xl,normal,normal,0,9,0.34,gpt2 EventsAdapt
9130,EventsAdapt,gpt2-xl,normal,normal,1,0,0.4519230769230769,gpt2 EventsAdapt
9131,EventsAdapt,gpt2-xl,normal,normal,1,1,0.46153846153846156,gpt2 EventsAdapt
9132,EventsAdapt,gpt2-xl,normal,normal,1,2,0.49038461538461536,gpt2 EventsAdapt
9133,EventsAdapt,gpt2-xl,normal,normal,1,3,0.3942307692307692,gpt2 EventsAdapt
9134,EventsAdapt,gpt2-xl,normal,normal,1,4,0.41346153846153844,gpt2 EventsAdapt
9135,EventsAdapt,gpt2-xl,normal,normal,1,5,0.41346153846153844,gpt2 EventsAdapt
9136,EventsAdapt,gpt2-xl,normal,normal,1,6,0.46153846153846156,gpt2 EventsAdapt
9137,EventsAdapt,gpt2-xl,normal,normal,1,7,0.36538461538461536,gpt2 EventsAdapt
9138,EventsAdapt,gpt2-xl,normal,normal,1,8,0.5,gpt2 EventsAdapt
9139,EventsAdapt,gpt2-xl,normal,normal,1,9,0.3,gpt2 EventsAdapt
9140,EventsAdapt,gpt2-xl,normal,normal,2,0,0.4807692307692308,gpt2 EventsAdapt
9141,EventsAdapt,gpt2-xl,normal,normal,2,1,0.5,gpt2 EventsAdapt
9142,EventsAdapt,gpt2-xl,normal,normal,2,2,0.4423076923076923,gpt2 EventsAdapt
9143,EventsAdapt,gpt2-xl,normal,normal,2,3,0.4807692307692308,gpt2 EventsAdapt
9144,EventsAdapt,gpt2-xl,normal,normal,2,4,0.4519230769230769,gpt2 EventsAdapt
9145,EventsAdapt,gpt2-xl,normal,normal,2,5,0.41346153846153844,gpt2 EventsAdapt
9146,EventsAdapt,gpt2-xl,normal,normal,2,6,0.4230769230769231,gpt2 EventsAdapt
9147,EventsAdapt,gpt2-xl,normal,normal,2,7,0.4519230769230769,gpt2 EventsAdapt
9148,EventsAdapt,gpt2-xl,normal,normal,2,8,0.38461538461538464,gpt2 EventsAdapt
9149,EventsAdapt,gpt2-xl,normal,normal,2,9,0.37,gpt2 EventsAdapt
9150,EventsAdapt,gpt2-xl,normal,normal,3,0,0.41346153846153844,gpt2 EventsAdapt
9151,EventsAdapt,gpt2-xl,normal,normal,3,1,0.4423076923076923,gpt2 EventsAdapt
9152,EventsAdapt,gpt2-xl,normal,normal,3,2,0.375,gpt2 EventsAdapt
9153,EventsAdapt,gpt2-xl,normal,normal,3,3,0.34615384615384615,gpt2 EventsAdapt
9154,EventsAdapt,gpt2-xl,normal,normal,3,4,0.4326923076923077,gpt2 EventsAdapt
9155,EventsAdapt,gpt2-xl,normal,normal,3,5,0.375,gpt2 EventsAdapt
9156,EventsAdapt,gpt2-xl,normal,normal,3,6,0.375,gpt2 EventsAdapt
9157,EventsAdapt,gpt2-xl,normal,normal,3,7,0.4326923076923077,gpt2 EventsAdapt
9158,EventsAdapt,gpt2-xl,normal,normal,3,8,0.375,gpt2 EventsAdapt
9159,EventsAdapt,gpt2-xl,normal,normal,3,9,0.5,gpt2 EventsAdapt
9160,EventsAdapt,gpt2-xl,normal,normal,4,0,0.46153846153846156,gpt2 EventsAdapt
9161,EventsAdapt,gpt2-xl,normal,normal,4,1,0.4230769230769231,gpt2 EventsAdapt
9162,EventsAdapt,gpt2-xl,normal,normal,4,2,0.33653846153846156,gpt2 EventsAdapt
9163,EventsAdapt,gpt2-xl,normal,normal,4,3,0.40384615384615385,gpt2 EventsAdapt
9164,EventsAdapt,gpt2-xl,normal,normal,4,4,0.38461538461538464,gpt2 EventsAdapt
9165,EventsAdapt,gpt2-xl,normal,normal,4,5,0.40384615384615385,gpt2 EventsAdapt
9166,EventsAdapt,gpt2-xl,normal,normal,4,6,0.4230769230769231,gpt2 EventsAdapt
9167,EventsAdapt,gpt2-xl,normal,normal,4,7,0.4230769230769231,gpt2 EventsAdapt
9168,EventsAdapt,gpt2-xl,normal,normal,4,8,0.40384615384615385,gpt2 EventsAdapt
9169,EventsAdapt,gpt2-xl,normal,normal,4,9,0.41,gpt2 EventsAdapt
9170,EventsAdapt,gpt2-xl,normal,normal,5,0,0.4230769230769231,gpt2 EventsAdapt
9171,EventsAdapt,gpt2-xl,normal,normal,5,1,0.47115384615384615,gpt2 EventsAdapt
9172,EventsAdapt,gpt2-xl,normal,normal,5,2,0.4807692307692308,gpt2 EventsAdapt
9173,EventsAdapt,gpt2-xl,normal,normal,5,3,0.38461538461538464,gpt2 EventsAdapt
9174,EventsAdapt,gpt2-xl,normal,normal,5,4,0.49038461538461536,gpt2 EventsAdapt
9175,EventsAdapt,gpt2-xl,normal,normal,5,5,0.46153846153846156,gpt2 EventsAdapt
9176,EventsAdapt,gpt2-xl,normal,normal,5,6,0.3942307692307692,gpt2 EventsAdapt
9177,EventsAdapt,gpt2-xl,normal,normal,5,7,0.38461538461538464,gpt2 EventsAdapt
9178,EventsAdapt,gpt2-xl,normal,normal,5,8,0.4423076923076923,gpt2 EventsAdapt
9179,EventsAdapt,gpt2-xl,normal,normal,5,9,0.47,gpt2 EventsAdapt
9180,EventsAdapt,gpt2-xl,normal,normal,6,0,0.3942307692307692,gpt2 EventsAdapt
9181,EventsAdapt,gpt2-xl,normal,normal,6,1,0.36538461538461536,gpt2 EventsAdapt
9182,EventsAdapt,gpt2-xl,normal,normal,6,2,0.4519230769230769,gpt2 EventsAdapt
9183,EventsAdapt,gpt2-xl,normal,normal,6,3,0.4807692307692308,gpt2 EventsAdapt
9184,EventsAdapt,gpt2-xl,normal,normal,6,4,0.4326923076923077,gpt2 EventsAdapt
9185,EventsAdapt,gpt2-xl,normal,normal,6,5,0.4326923076923077,gpt2 EventsAdapt
9186,EventsAdapt,gpt2-xl,normal,normal,6,6,0.375,gpt2 EventsAdapt
9187,EventsAdapt,gpt2-xl,normal,normal,6,7,0.4807692307692308,gpt2 EventsAdapt
9188,EventsAdapt,gpt2-xl,normal,normal,6,8,0.4326923076923077,gpt2 EventsAdapt
9189,EventsAdapt,gpt2-xl,normal,normal,6,9,0.48,gpt2 EventsAdapt
9190,EventsAdapt,gpt2-xl,normal,normal,7,0,0.41346153846153844,gpt2 EventsAdapt
9191,EventsAdapt,gpt2-xl,normal,normal,7,1,0.4807692307692308,gpt2 EventsAdapt
9192,EventsAdapt,gpt2-xl,normal,normal,7,2,0.5288461538461539,gpt2 EventsAdapt
9193,EventsAdapt,gpt2-xl,normal,normal,7,3,0.375,gpt2 EventsAdapt
9194,EventsAdapt,gpt2-xl,normal,normal,7,4,0.47115384615384615,gpt2 EventsAdapt
9195,EventsAdapt,gpt2-xl,normal,normal,7,5,0.3557692307692308,gpt2 EventsAdapt
9196,EventsAdapt,gpt2-xl,normal,normal,7,6,0.4423076923076923,gpt2 EventsAdapt
9197,EventsAdapt,gpt2-xl,normal,normal,7,7,0.4519230769230769,gpt2 EventsAdapt
9198,EventsAdapt,gpt2-xl,normal,normal,7,8,0.49038461538461536,gpt2 EventsAdapt
9199,EventsAdapt,gpt2-xl,normal,normal,7,9,0.41,gpt2 EventsAdapt
9200,EventsAdapt,gpt2-xl,normal,normal,8,0,0.5,gpt2 EventsAdapt
9201,EventsAdapt,gpt2-xl,normal,normal,8,1,0.4326923076923077,gpt2 EventsAdapt
9202,EventsAdapt,gpt2-xl,normal,normal,8,2,0.36538461538461536,gpt2 EventsAdapt
9203,EventsAdapt,gpt2-xl,normal,normal,8,3,0.4326923076923077,gpt2 EventsAdapt
9204,EventsAdapt,gpt2-xl,normal,normal,8,4,0.5096153846153846,gpt2 EventsAdapt
9205,EventsAdapt,gpt2-xl,normal,normal,8,5,0.46153846153846156,gpt2 EventsAdapt
9206,EventsAdapt,gpt2-xl,normal,normal,8,6,0.5096153846153846,gpt2 EventsAdapt
9207,EventsAdapt,gpt2-xl,normal,normal,8,7,0.4326923076923077,gpt2 EventsAdapt
9208,EventsAdapt,gpt2-xl,normal,normal,8,8,0.5384615384615384,gpt2 EventsAdapt
9209,EventsAdapt,gpt2-xl,normal,normal,8,9,0.52,gpt2 EventsAdapt
9210,EventsAdapt,gpt2-xl,normal,normal,9,0,0.4423076923076923,gpt2 EventsAdapt
9211,EventsAdapt,gpt2-xl,normal,normal,9,1,0.38461538461538464,gpt2 EventsAdapt
9212,EventsAdapt,gpt2-xl,normal,normal,9,2,0.5480769230769231,gpt2 EventsAdapt
9213,EventsAdapt,gpt2-xl,normal,normal,9,3,0.5480769230769231,gpt2 EventsAdapt
9214,EventsAdapt,gpt2-xl,normal,normal,9,4,0.4807692307692308,gpt2 EventsAdapt
9215,EventsAdapt,gpt2-xl,normal,normal,9,5,0.4519230769230769,gpt2 EventsAdapt
9216,EventsAdapt,gpt2-xl,normal,normal,9,6,0.5,gpt2 EventsAdapt
9217,EventsAdapt,gpt2-xl,normal,normal,9,7,0.46153846153846156,gpt2 EventsAdapt
9218,EventsAdapt,gpt2-xl,normal,normal,9,8,0.36538461538461536,gpt2 EventsAdapt
9219,EventsAdapt,gpt2-xl,normal,normal,9,9,0.5,gpt2 EventsAdapt
9220,EventsAdapt,gpt2-xl,normal,normal,10,0,0.5,gpt2 EventsAdapt
9221,EventsAdapt,gpt2-xl,normal,normal,10,1,0.5480769230769231,gpt2 EventsAdapt
9222,EventsAdapt,gpt2-xl,normal,normal,10,2,0.5288461538461539,gpt2 EventsAdapt
9223,EventsAdapt,gpt2-xl,normal,normal,10,3,0.49038461538461536,gpt2 EventsAdapt
9224,EventsAdapt,gpt2-xl,normal,normal,10,4,0.4807692307692308,gpt2 EventsAdapt
9225,EventsAdapt,gpt2-xl,normal,normal,10,5,0.46153846153846156,gpt2 EventsAdapt
9226,EventsAdapt,gpt2-xl,normal,normal,10,6,0.5384615384615384,gpt2 EventsAdapt
9227,EventsAdapt,gpt2-xl,normal,normal,10,7,0.47115384615384615,gpt2 EventsAdapt
9228,EventsAdapt,gpt2-xl,normal,normal,10,8,0.4326923076923077,gpt2 EventsAdapt
9229,EventsAdapt,gpt2-xl,normal,normal,10,9,0.49,gpt2 EventsAdapt
9230,EventsAdapt,gpt2-xl,normal,normal,11,0,0.5192307692307693,gpt2 EventsAdapt
9231,EventsAdapt,gpt2-xl,normal,normal,11,1,0.4807692307692308,gpt2 EventsAdapt
9232,EventsAdapt,gpt2-xl,normal,normal,11,2,0.4326923076923077,gpt2 EventsAdapt
9233,EventsAdapt,gpt2-xl,normal,normal,11,3,0.5480769230769231,gpt2 EventsAdapt
9234,EventsAdapt,gpt2-xl,normal,normal,11,4,0.47115384615384615,gpt2 EventsAdapt
9235,EventsAdapt,gpt2-xl,normal,normal,11,5,0.4519230769230769,gpt2 EventsAdapt
9236,EventsAdapt,gpt2-xl,normal,normal,11,6,0.5288461538461539,gpt2 EventsAdapt
9237,EventsAdapt,gpt2-xl,normal,normal,11,7,0.47115384615384615,gpt2 EventsAdapt
9238,EventsAdapt,gpt2-xl,normal,normal,11,8,0.4423076923076923,gpt2 EventsAdapt
9239,EventsAdapt,gpt2-xl,normal,normal,11,9,0.57,gpt2 EventsAdapt
9240,EventsAdapt,gpt2-xl,normal,normal,12,0,0.5480769230769231,gpt2 EventsAdapt
9241,EventsAdapt,gpt2-xl,normal,normal,12,1,0.5673076923076923,gpt2 EventsAdapt
9242,EventsAdapt,gpt2-xl,normal,normal,12,2,0.4326923076923077,gpt2 EventsAdapt
9243,EventsAdapt,gpt2-xl,normal,normal,12,3,0.5576923076923077,gpt2 EventsAdapt
9244,EventsAdapt,gpt2-xl,normal,normal,12,4,0.4519230769230769,gpt2 EventsAdapt
9245,EventsAdapt,gpt2-xl,normal,normal,12,5,0.5096153846153846,gpt2 EventsAdapt
9246,EventsAdapt,gpt2-xl,normal,normal,12,6,0.49038461538461536,gpt2 EventsAdapt
9247,EventsAdapt,gpt2-xl,normal,normal,12,7,0.5961538461538461,gpt2 EventsAdapt
9248,EventsAdapt,gpt2-xl,normal,normal,12,8,0.5961538461538461,gpt2 EventsAdapt
9249,EventsAdapt,gpt2-xl,normal,normal,12,9,0.52,gpt2 EventsAdapt
9250,EventsAdapt,gpt2-xl,normal,normal,13,0,0.5384615384615384,gpt2 EventsAdapt
9251,EventsAdapt,gpt2-xl,normal,normal,13,1,0.49038461538461536,gpt2 EventsAdapt
9252,EventsAdapt,gpt2-xl,normal,normal,13,2,0.5,gpt2 EventsAdapt
9253,EventsAdapt,gpt2-xl,normal,normal,13,3,0.4807692307692308,gpt2 EventsAdapt
9254,EventsAdapt,gpt2-xl,normal,normal,13,4,0.5576923076923077,gpt2 EventsAdapt
9255,EventsAdapt,gpt2-xl,normal,normal,13,5,0.5,gpt2 EventsAdapt
9256,EventsAdapt,gpt2-xl,normal,normal,13,6,0.4519230769230769,gpt2 EventsAdapt
9257,EventsAdapt,gpt2-xl,normal,normal,13,7,0.5769230769230769,gpt2 EventsAdapt
9258,EventsAdapt,gpt2-xl,normal,normal,13,8,0.49038461538461536,gpt2 EventsAdapt
9259,EventsAdapt,gpt2-xl,normal,normal,13,9,0.36,gpt2 EventsAdapt
9260,EventsAdapt,gpt2-xl,normal,normal,14,0,0.5096153846153846,gpt2 EventsAdapt
9261,EventsAdapt,gpt2-xl,normal,normal,14,1,0.5192307692307693,gpt2 EventsAdapt
9262,EventsAdapt,gpt2-xl,normal,normal,14,2,0.6153846153846154,gpt2 EventsAdapt
9263,EventsAdapt,gpt2-xl,normal,normal,14,3,0.5,gpt2 EventsAdapt
9264,EventsAdapt,gpt2-xl,normal,normal,14,4,0.5192307692307693,gpt2 EventsAdapt
9265,EventsAdapt,gpt2-xl,normal,normal,14,5,0.6153846153846154,gpt2 EventsAdapt
9266,EventsAdapt,gpt2-xl,normal,normal,14,6,0.5961538461538461,gpt2 EventsAdapt
9267,EventsAdapt,gpt2-xl,normal,normal,14,7,0.4326923076923077,gpt2 EventsAdapt
9268,EventsAdapt,gpt2-xl,normal,normal,14,8,0.47115384615384615,gpt2 EventsAdapt
9269,EventsAdapt,gpt2-xl,normal,normal,14,9,0.52,gpt2 EventsAdapt
9270,EventsAdapt,gpt2-xl,normal,normal,15,0,0.4423076923076923,gpt2 EventsAdapt
9271,EventsAdapt,gpt2-xl,normal,normal,15,1,0.5769230769230769,gpt2 EventsAdapt
9272,EventsAdapt,gpt2-xl,normal,normal,15,2,0.6057692307692307,gpt2 EventsAdapt
9273,EventsAdapt,gpt2-xl,normal,normal,15,3,0.5865384615384616,gpt2 EventsAdapt
9274,EventsAdapt,gpt2-xl,normal,normal,15,4,0.6730769230769231,gpt2 EventsAdapt
9275,EventsAdapt,gpt2-xl,normal,normal,15,5,0.5673076923076923,gpt2 EventsAdapt
9276,EventsAdapt,gpt2-xl,normal,normal,15,6,0.5,gpt2 EventsAdapt
9277,EventsAdapt,gpt2-xl,normal,normal,15,7,0.5,gpt2 EventsAdapt
9278,EventsAdapt,gpt2-xl,normal,normal,15,8,0.5384615384615384,gpt2 EventsAdapt
9279,EventsAdapt,gpt2-xl,normal,normal,15,9,0.51,gpt2 EventsAdapt
9280,EventsAdapt,gpt2-xl,normal,normal,16,0,0.5480769230769231,gpt2 EventsAdapt
9281,EventsAdapt,gpt2-xl,normal,normal,16,1,0.5,gpt2 EventsAdapt
9282,EventsAdapt,gpt2-xl,normal,normal,16,2,0.5576923076923077,gpt2 EventsAdapt
9283,EventsAdapt,gpt2-xl,normal,normal,16,3,0.6826923076923077,gpt2 EventsAdapt
9284,EventsAdapt,gpt2-xl,normal,normal,16,4,0.6538461538461539,gpt2 EventsAdapt
9285,EventsAdapt,gpt2-xl,normal,normal,16,5,0.5288461538461539,gpt2 EventsAdapt
9286,EventsAdapt,gpt2-xl,normal,normal,16,6,0.4807692307692308,gpt2 EventsAdapt
9287,EventsAdapt,gpt2-xl,normal,normal,16,7,0.6057692307692307,gpt2 EventsAdapt
9288,EventsAdapt,gpt2-xl,normal,normal,16,8,0.625,gpt2 EventsAdapt
9289,EventsAdapt,gpt2-xl,normal,normal,16,9,0.63,gpt2 EventsAdapt
9290,EventsAdapt,gpt2-xl,normal,normal,17,0,0.6538461538461539,gpt2 EventsAdapt
9291,EventsAdapt,gpt2-xl,normal,normal,17,1,0.5576923076923077,gpt2 EventsAdapt
9292,EventsAdapt,gpt2-xl,normal,normal,17,2,0.625,gpt2 EventsAdapt
9293,EventsAdapt,gpt2-xl,normal,normal,17,3,0.6153846153846154,gpt2 EventsAdapt
9294,EventsAdapt,gpt2-xl,normal,normal,17,4,0.5480769230769231,gpt2 EventsAdapt
9295,EventsAdapt,gpt2-xl,normal,normal,17,5,0.625,gpt2 EventsAdapt
9296,EventsAdapt,gpt2-xl,normal,normal,17,6,0.5480769230769231,gpt2 EventsAdapt
9297,EventsAdapt,gpt2-xl,normal,normal,17,7,0.6153846153846154,gpt2 EventsAdapt
9298,EventsAdapt,gpt2-xl,normal,normal,17,8,0.5480769230769231,gpt2 EventsAdapt
9299,EventsAdapt,gpt2-xl,normal,normal,17,9,0.57,gpt2 EventsAdapt
9300,EventsAdapt,gpt2-xl,normal,normal,18,0,0.6634615384615384,gpt2 EventsAdapt
9301,EventsAdapt,gpt2-xl,normal,normal,18,1,0.5576923076923077,gpt2 EventsAdapt
9302,EventsAdapt,gpt2-xl,normal,normal,18,2,0.625,gpt2 EventsAdapt
9303,EventsAdapt,gpt2-xl,normal,normal,18,3,0.6730769230769231,gpt2 EventsAdapt
9304,EventsAdapt,gpt2-xl,normal,normal,18,4,0.6346153846153846,gpt2 EventsAdapt
9305,EventsAdapt,gpt2-xl,normal,normal,18,5,0.6634615384615384,gpt2 EventsAdapt
9306,EventsAdapt,gpt2-xl,normal,normal,18,6,0.6057692307692307,gpt2 EventsAdapt
9307,EventsAdapt,gpt2-xl,normal,normal,18,7,0.6634615384615384,gpt2 EventsAdapt
9308,EventsAdapt,gpt2-xl,normal,normal,18,8,0.5673076923076923,gpt2 EventsAdapt
9309,EventsAdapt,gpt2-xl,normal,normal,18,9,0.59,gpt2 EventsAdapt
9310,EventsAdapt,gpt2-xl,normal,normal,19,0,0.5865384615384616,gpt2 EventsAdapt
9311,EventsAdapt,gpt2-xl,normal,normal,19,1,0.7115384615384616,gpt2 EventsAdapt
9312,EventsAdapt,gpt2-xl,normal,normal,19,2,0.5576923076923077,gpt2 EventsAdapt
9313,EventsAdapt,gpt2-xl,normal,normal,19,3,0.5961538461538461,gpt2 EventsAdapt
